lang,domain,intent,sentence
"de-DE", "ovos-skill-date-time", "/intents/what.time.is.it.intent", "wie viel uhr haben wir es an der {location} momentan"
"de-DE", "ovos-skill-date-time", "/intents/what.time.is.it.intent", "wie viel uhr haben wir es an der {location} zur zeit"
"de-DE", "ovos-skill-date-time", "/intents/what.time.is.it.intent", "wie viel uhr haben wir es an der {location} zurzeit"
"de-DE", "ovos-skill-date-time", "/intents/what.time.is.it.intent", "wie viel uhr haben wir es bei {location}"
"de-DE", "ovos-skill-date-time", "/intents/what.time.is.it.intent", "wie viel uhr haben wir es bei {location} im moment"
"de-DE", "ovos-skill-date-time", "/intents/what.time.is.it.intent", "wie viel uhr haben wir es bei {location} in diesem Moment"
"de-DE", "ovos-skill-date-time", "/intents/what.time.is.it.intent", "wie viel uhr haben wir es bei {location} jetzt"
"de-DE", "ovos-skill-date-time", "/intents/what.time.is.it.intent", "wie viel uhr haben wir es bei {location} momentan"
"de-DE", "ovos-skill-date-time", "/intents/what.time.is.it.intent", "wie viel uhr haben wir es bei {location} zur zeit"
"de-DE", "ovos-skill-date-time", "/intents/what.time.is.it.intent", "wie viel uhr haben wir es bei {location} zurzeit"
"de-DE", "ovos-skill-date-time", "/intents/what.time.is.it.intent", "wie viel uhr haben wir es im {location}"
"de-DE", "ovos-skill-date-time", "/intents/what.time.is.it.intent", "wie viel uhr haben wir es im {location} im moment"
"de-DE", "ovos-skill-date-time", "/intents/what.time.is.it.intent", "wie viel uhr haben wir es im {location} in diesem Moment"
"de-DE", "ovos-skill-date-time", "/intents/what.time.is.it.intent", "wie viel uhr haben wir es im {location} jetzt"
"de-DE", "ovos-skill-date-time", "/intents/what.time.is.it.intent", "wie viel uhr haben wir es im {location} momentan"
"de-DE", "ovos-skill-date-time", "/intents/what.time.is.it.intent", "wie viel uhr haben wir es im {location} zur zeit"
"de-DE", "ovos-skill-date-time", "/intents/what.time.is.it.intent", "wie viel uhr haben wir es im {location} zurzeit"
"de-DE", "ovos-skill-date-time", "/intents/what.time.is.it.intent", "wie viel uhr haben wir es in {location}"
"de-DE", "ovos-skill-date-time", "/intents/what.time.is.it.intent", "wie viel uhr haben wir es in {location} im moment"
"de-DE", "ovos-skill-date-time", "/intents/what.time.is.it.intent", "wie viel uhr haben wir es in {location} in diesem Moment"
"de-DE", "ovos-skill-date-time", "/intents/what.time.is.it.intent", "wie viel uhr haben wir es in {location} jetzt"
"de-DE", "ovos-skill-date-time", "/intents/what.time.is.it.intent", "wie viel uhr haben wir es in {location} momentan"
"de-DE", "ovos-skill-date-time", "/intents/what.time.is.it.intent", "wie viel uhr haben wir es in {location} zur zeit"
"de-DE", "ovos-skill-date-time", "/intents/what.time.is.it.intent", "wie viel uhr haben wir es in {location} zurzeit"
"de-DE", "ovos-skill-date-time", "/intents/what.time.is.it.intent", "wieviel uhr haben wir an der {location}"
"de-DE", "ovos-skill-date-time", "/intents/what.time.is.it.intent", "wieviel uhr haben wir an der {location} im moment"
"de-DE", "ovos-skill-date-time", "/intents/what.time.is.it.intent", "wieviel uhr haben wir an der {location} in diesem Moment"
"de-DE", "ovos-skill-date-time", "/intents/what.time.is.it.intent", "wieviel uhr haben wir an der {location} jetzt"
"de-DE", "ovos-skill-date-time", "/intents/what.time.is.it.intent", "wieviel uhr haben wir an der {location} momentan"
"de-DE", "ovos-skill-date-time", "/intents/what.time.is.it.intent", "wieviel uhr haben wir an der {location} zur zeit"
"de-DE", "ovos-skill-date-time", "/intents/what.time.is.it.intent", "wieviel uhr haben wir an der {location} zurzeit"
"de-DE", "ovos-skill-date-time", "/intents/what.time.is.it.intent", "wieviel uhr haben wir bei {location}"
"de-DE", "ovos-skill-date-time", "/intents/what.time.is.it.intent", "wieviel uhr haben wir bei {location} im moment"
"de-DE", "ovos-skill-date-time", "/intents/what.time.is.it.intent", "wieviel uhr haben wir bei {location} in diesem Moment"
"de-DE", "ovos-skill-date-time", "/intents/what.time.is.it.intent", "wieviel uhr haben wir bei {location} jetzt"
"de-DE", "ovos-skill-date-time", "/intents/what.time.is.it.intent", "wieviel uhr haben wir bei {location} momentan"
"de-DE", "ovos-skill-date-time", "/intents/what.time.is.it.intent", "wieviel uhr haben wir bei {location} zur zeit"
"de-DE", "ovos-skill-date-time", "/intents/what.time.is.it.intent", "wieviel uhr haben wir bei {location} zurzeit"
"de-DE", "ovos-skill-date-time", "/intents/what.time.is.it.intent", "wieviel uhr haben wir im {location}"
"de-DE", "ovos-skill-date-time", "/intents/what.time.is.it.intent", "wieviel uhr haben wir im {location} im moment"
"de-DE", "ovos-skill-date-time", "/intents/what.time.is.it.intent", "wieviel uhr haben wir im {location} in diesem Moment"
"de-DE", "ovos-skill-date-time", "/intents/what.time.is.it.intent", "wieviel uhr haben wir im {location} jetzt"
"de-DE", "ovos-skill-date-time", "/intents/what.time.is.it.intent", "wieviel uhr haben wir im {location} momentan"
"de-DE", "ovos-skill-date-time", "/intents/what.time.is.it.intent", "wieviel uhr haben wir im {location} zur zeit"
"de-DE", "ovos-skill-date-time", "/intents/what.time.is.it.intent", "wieviel uhr haben wir im {location} zurzeit"
"de-DE", "ovos-skill-date-time", "/intents/what.time.is.it.intent", "wieviel uhr haben wir in {location}"
"de-DE", "ovos-skill-date-time", "/intents/what.time.is.it.intent", "wieviel uhr haben wir in {location} im moment"
"de-DE", "ovos-skill-date-time", "/intents/what.time.is.it.intent", "wieviel uhr haben wir in {location} in diesem Moment"
"de-DE", "ovos-skill-date-time", "/intents/what.time.is.it.intent", "wieviel uhr haben wir in {location} jetzt"
"de-DE", "ovos-skill-date-time", "/intents/what.time.is.it.intent", "wieviel uhr haben wir in {location} momentan"
"de-DE", "ovos-skill-date-time", "/intents/what.time.is.it.intent", "wieviel uhr haben wir in {location} zur zeit"
"de-DE", "ovos-skill-date-time", "/intents/what.time.is.it.intent", "wieviel uhr haben wir in {location} zurzeit"
"de-DE", "ovos-skill-date-time", "/intents/what.time.is.it.intent", "wieviel uhr haben wir es an der {location}"
"de-DE", "ovos-skill-date-time", "/intents/what.time.is.it.intent", "wieviel uhr haben wir es an der {location} im moment"
"de-DE", "ovos-skill-date-time", "/intents/what.time.is.it.intent", "wieviel uhr haben wir es an der {location} in diesem Moment"
"de-DE", "ovos-skill-date-time", "/intents/what.time.is.it.intent", "wieviel uhr haben wir es an der {location} jetzt"
"de-DE", "ovos-skill-date-time", "/intents/what.time.is.it.intent", "wieviel uhr haben wir es an der {location} momentan"
"de-DE", "ovos-skill-date-time", "/intents/what.time.is.it.intent", "wieviel uhr haben wir es an der {location} zur zeit"
"de-DE", "ovos-skill-date-time", "/intents/what.time.is.it.intent", "wieviel uhr haben wir es an der {location} zurzeit"
"de-DE", "ovos-skill-date-time", "/intents/what.time.is.it.intent", "wieviel uhr haben wir es bei {location}"
"de-DE", "ovos-skill-date-time", "/intents/what.time.is.it.intent", "wieviel uhr haben wir es bei {location} im moment"
"de-DE", "ovos-skill-date-time", "/intents/what.time.is.it.intent", "wieviel uhr haben wir es bei {location} in diesem Moment"
"de-DE", "ovos-skill-date-time", "/intents/what.time.is.it.intent", "wieviel uhr haben wir es bei {location} jetzt"
"de-DE", "ovos-skill-date-time", "/intents/what.time.is.it.intent", "wieviel uhr haben wir es bei {location} momentan"
"de-DE", "ovos-skill-date-time", "/intents/what.time.is.it.intent", "wieviel uhr haben wir es bei {location} zur zeit"
"de-DE", "ovos-skill-date-time", "/intents/what.time.is.it.intent", "wieviel uhr haben wir es bei {location} zurzeit"
"de-DE", "ovos-skill-date-time", "/intents/what.time.is.it.intent", "wieviel uhr haben wir es im {location}"
"de-DE", "ovos-skill-date-time", "/intents/what.time.is.it.intent", "wieviel uhr haben wir es im {location} im moment"
"de-DE", "ovos-skill-date-time", "/intents/what.time.is.it.intent", "wieviel uhr haben wir es im {location} in diesem Moment"
"de-DE", "ovos-skill-date-time", "/intents/what.time.is.it.intent", "wieviel uhr haben wir es im {location} jetzt"
"de-DE", "ovos-skill-date-time", "/intents/what.time.is.it.intent", "wieviel uhr haben wir es im {location} momentan"
"de-DE", "ovos-skill-date-time", "/intents/what.time.is.it.intent", "wieviel uhr haben wir es im {location} zur zeit"
"de-DE", "ovos-skill-date-time", "/intents/what.time.is.it.intent", "wieviel uhr haben wir es im {location} zurzeit"
"de-DE", "ovos-skill-date-time", "/intents/what.time.is.it.intent", "wieviel uhr haben wir es in {location}"
"de-DE", "ovos-skill-date-time", "/intents/what.time.is.it.intent", "wieviel uhr haben wir es in {location} im moment"
"de-DE", "ovos-skill-date-time", "/intents/what.time.is.it.intent", "wieviel uhr haben wir es in {location} in diesem Moment"
"de-DE", "ovos-skill-date-time", "/intents/what.time.is.it.intent", "wieviel uhr haben wir es in {location} jetzt"
"de-DE", "ovos-skill-date-time", "/intents/what.time.is.it.intent", "wieviel uhr haben wir es in {location} momentan"
"de-DE", "ovos-skill-date-time", "/intents/what.time.is.it.intent", "wieviel uhr haben wir es in {location} zur zeit"
"de-DE", "ovos-skill-date-time", "/intents/what.time.is.it.intent", "wieviel uhr haben wir es in {location} zurzeit"
"de-DE", "ovos-skill-date-time", "/intents/what.time.is.it.intent", "wie viel uhr ist am {location}"
"de-DE", "ovos-skill-date-time", "/intents/what.time.is.it.intent", "wie viel uhr ist an der {location}"
"de-DE", "ovos-skill-date-time", "/intents/what.time.is.it.intent", "wie viel uhr ist aus {location}"
"de-DE", "ovos-skill-date-time", "/intents/what.time.is.it.intent", "wie viel uhr ist bei {location}"
"de-DE", "ovos-skill-date-time", "/intents/what.time.is.it.intent", "wie viel uhr ist im {location}"
"de-DE", "ovos-skill-date-time", "/intents/what.time.is.it.intent", "wie viel uhr ist in {location}"
"de-DE", "ovos-skill-date-time", "/intents/what.time.is.it.intent", "wie viel uhr ist von {location}"
"de-DE", "ovos-skill-date-time", "/intents/what.time.is.it.intent", "wie viel uhr ist im moment am {location}"
"de-DE", "ovos-skill-date-time", "/intents/what.time.is.it.intent", "wie viel uhr ist im moment an der {location}"
"de-DE", "ovos-skill-date-time", "/intents/what.time.is.it.intent", "wie viel uhr ist im moment aus {location}"
"de-DE", "ovos-skill-date-time", "/intents/what.time.is.it.intent", "wie viel uhr ist im moment bei {location}"
"de-DE", "ovos-skill-date-time", "/intents/what.time.is.it.intent", "wie viel uhr ist im moment im {location}"
"de-DE", "ovos-skill-date-time", "/intents/what.time.is.it.intent", "wie viel uhr ist im moment in {location}"
"de-DE", "ovos-skill-date-time", "/intents/what.time.is.it.intent", "wie viel uhr ist im moment von {location}"
"de-DE", "ovos-skill-date-time", "/intents/what.time.is.it.intent", "wie viel uhr ist in diesem Moment am {location}"
"de-DE", "ovos-skill-date-time", "/intents/what.time.is.it.intent", "wie viel uhr ist in diesem Moment an der {location}"
"de-DE", "ovos-skill-date-time", "/intents/what.time.is.it.intent", "wie viel uhr ist in diesem Moment aus {location}"
"de-DE", "ovos-skill-date-time", "/intents/what.time.is.it.intent", "wie viel uhr ist in diesem Moment bei {location}"
"de-DE", "ovos-skill-date-time", "/intents/what.time.is.it.intent", "wie viel uhr ist in diesem Moment im {location}"
"de-DE", "ovos-skill-date-time", "/intents/what.time.is.it.intent", "wie viel uhr ist in diesem Moment in {location}"
"de-DE", "ovos-skill-date-time", "/intents/what.time.is.it.intent", "wie viel uhr ist in diesem Moment von {location}"
"de-DE", "ovos-skill-date-time", "/intents/what.time.is.it.intent", "wie viel uhr ist jetzt am {location}"
"de-DE", "ovos-skill-date-time", "/intents/what.time.is.it.intent", "wie viel uhr ist jetzt an der {location}"
"de-DE", "ovos-skill-date-time", "/intents/what.time.is.it.intent", "wie viel uhr ist jetzt aus {location}"
"de-DE", "ovos-skill-date-time", "/intents/what.time.is.it.intent", "wie viel uhr ist jetzt bei {location}"
"de-DE", "ovos-skill-date-time", "/intents/what.time.is.it.intent", "wie viel uhr ist jetzt im {location}"
"de-DE", "ovos-skill-date-time", "/intents/what.time.is.it.intent", "wie viel uhr ist jetzt in {location}"
"de-DE", "ovos-skill-date-time", "/intents/what.time.is.it.intent", "wie viel uhr ist jetzt von {location}"
"de-DE", "ovos-skill-date-time", "/intents/what.time.is.it.intent", "wie viel uhr ist momentan am {location}"
"de-DE", "ovos-skill-date-time", "/intents/what.time.is.it.intent", "wie viel uhr ist momentan an der {location}"
"de-DE", "ovos-skill-date-time", "/intents/what.time.is.it.intent", "wie viel uhr ist momentan aus {location}"
"de-DE", "ovos-skill-date-time", "/intents/what.time.is.it.intent", "wie viel uhr ist momentan bei {location}"
"de-DE", "ovos-skill-date-time", "/intents/what.time.is.it.intent", "wie viel uhr ist momentan im {location}"
"de-DE", "ovos-skill-date-time", "/intents/what.time.is.it.intent", "wie viel uhr ist momentan in {location}"
"de-DE", "ovos-skill-date-time", "/intents/what.time.is.it.intent", "wie viel uhr ist momentan von {location}"
"de-DE", "ovos-skill-date-time", "/intents/what.time.is.it.intent", "wie viel uhr ist zur zeit am {location}"
"de-DE", "ovos-skill-date-time", "/intents/what.time.is.it.intent", "wie viel uhr ist zur zeit an der {location}"
"de-DE", "ovos-skill-date-time", "/intents/what.time.is.it.intent", "wie viel uhr ist zur zeit aus {location}"
"de-DE", "ovos-skill-date-time", "/intents/what.time.is.it.intent", "wie viel uhr ist zur zeit bei {location}"
"de-DE", "ovos-skill-date-time", "/intents/what.time.is.it.intent", "wie viel uhr ist zur zeit im {location}"
"de-DE", "ovos-skill-date-time", "/intents/what.time.is.it.intent", "wie viel uhr ist zur zeit in {location}"
"de-DE", "ovos-skill-date-time", "/intents/what.time.is.it.intent", "wie viel uhr ist zur zeit von {location}"
"de-DE", "ovos-skill-date-time", "/intents/what.time.is.it.intent", "wie viel uhr ist zurzeit am {location}"
"de-DE", "ovos-skill-date-time", "/intents/what.time.is.it.intent", "wie viel uhr ist zurzeit an der {location}"
"de-DE", "ovos-skill-date-time", "/intents/what.time.is.it.intent", "wie viel uhr ist zurzeit aus {location}"
"de-DE", "ovos-skill-date-time", "/intents/what.time.is.it.intent", "wie viel uhr ist zurzeit bei {location}"
"de-DE", "ovos-skill-date-time", "/intents/what.time.is.it.intent", "wie viel uhr ist zurzeit im {location}"
"de-DE", "ovos-skill-date-time", "/intents/what.time.is.it.intent", "wie viel uhr ist zurzeit in {location}"
"de-DE", "ovos-skill-date-time", "/intents/what.time.is.it.intent", "wie viel uhr ist zurzeit von {location}"
"de-DE", "ovos-skill-date-time", "/intents/what.time.is.it.intent", "wie viel uhr ist es am {location}"
"de-DE", "ovos-skill-date-time", "/intents/what.time.is.it.intent", "wie viel uhr ist es an der {location}"
"de-DE", "ovos-skill-date-time", "/intents/what.time.is.it.intent", "wie viel uhr ist es aus {location}"
"de-DE", "ovos-skill-date-time", "/intents/what.time.is.it.intent", "wie viel uhr ist es bei {location}"
"de-DE", "ovos-skill-date-time", "/intents/what.time.is.it.intent", "wie viel uhr ist es im {location}"
"de-DE", "ovos-skill-date-time", "/intents/what.time.is.it.intent", "wie viel uhr ist es in {location}"
"de-DE", "ovos-skill-date-time", "/intents/what.time.is.it.intent", "wie viel uhr ist es von {location}"
"de-DE", "ovos-skill-date-time", "/intents/what.time.is.it.intent", "wie viel uhr ist es im moment am {location}"
"de-DE", "ovos-skill-date-time", "/intents/what.time.is.it.intent", "wie viel uhr ist es im moment an der {location}"
"de-DE", "ovos-skill-date-time", "/intents/what.time.is.it.intent", "wie viel uhr ist es im moment aus {location}"
"de-DE", "ovos-skill-date-time", "/intents/what.time.is.it.intent", "wie viel uhr ist es im moment bei {location}"
"de-DE", "ovos-skill-date-time", "/intents/what.time.is.it.intent", "wie viel uhr ist es im moment im {location}"
"de-DE", "ovos-skill-date-time", "/intents/what.time.is.it.intent", "wie viel uhr ist es im moment in {location}"
